,GOOG,AMZN,MSFT,AAPL,NFLX
90,0.257073688721194,1.011109019742832,1.091434653748072,1.2791217011434957,1.1683790565697205
91,-1.0209501123428373,-0.26677972601369765,-0.8375372786754436,-1.708471687427155,-0.49748496974033835
92,-0.31691929290371956,-1.0255304246931842,0.15066063972555,-0.1301166549783075,0.6218091408120056
93,0.4192591268897072,-0.3921979790024099,0.9224704943693909,-0.28859278936888333,-0.8069504564834846
94,0.3775115456050104,0.948048937575795,-2.9657963204620037,-1.229493219308884,-0.7254364057914503
95,1.9846336692946298,-1.811857132427236,-0.2500653524139046,-4.909834543553159,-0.20910977626941157
96,-0.334488125861882,-0.25735752648394916,0.10189383681868697,-0.5676310911594363,-0.06931462786746588
97,-0.8171504078019607,-0.5160853266776252,-0.5102496840242159,-0.9269252697019352,0.3612382615637303
98,1.2208987201342203,1.0176822329014619,0.571649212497875,0.935004333245011,0.606946638818978
99,-0.681934731027751,-0.7369583609041301,-0.6528809186494493,-1.1546851633193767,-1.159795556081551
100,0.1834405952564195,-0.33177937392424484,0.40707748166046476,0.1894699494589606,-0.19636987403798326
101,2.1126170419382566,2.0493803112624147,2.6391009787951147,2.5596885499132425,1.03664515649715
102,-0.35016365175331776,0.7076176306873191,-0.7470447736027156,-0.087636832975641,0.05899922252235685
103,0.31260546977551645,1.036851462831324,0.8324922483819583,0.7930676202073501,1.0166714308340925
104,-1.879461899223893,-3.79629789465722,-2.2823960794694838,-1.0229432804427043,-0.6948385959903476
105,0.12951139647489665,0.7298929892516971,0.34838543033260466,0.16539673370687538,2.7591621235645682
106,-0.1384013425210918,0.21495070162364202,1.2044457765613967,0.7124906040983784,-0.2688383367514762
107,0.3066817005565213,1.368035224295573,0.14195187818472063,-0.2988932551132291,0.15748822845850038
108,-0.32965980021189994,0.3983018891931537,-0.291466028137326,-0.7943290337292183,0.08278239970233206
109,1.2335801599773528,1.6806249525011014,1.8669881408440157,0.3022634604196366,1.7614135030417453
110,-1.1574021693576966,-0.22669445820044723,0.23006506190113182,-0.03231026486367486,-2.8763590477432426
111,-0.5590924177529797,-1.6153673037063978,-0.33738355476117216,-0.16526842451158322,-0.3459641565164226
112,-0.3986540907498663,-1.3209435593363394,-1.164458792237187,-1.1341572439667096,-0.7098188600200993
113,0.45579496260683666,1.0534230115280832,0.7252992156871285,0.22245407942182205,0.08811999690355454
114,-1.204021687201368,-2.803369644088358,-1.1390810075176436,-1.3068386483956989,-1.300151058542168
115,-1.0533476397522448,-0.15247584998890076,-0.372070518556377,0.059251812639406494,0.7525620822029147
116,-0.9809381320751105,-2.126648131607884,-0.27272142341685207,0.1586150382028121,-2.421682639139329
117,-0.7539937670855863,-1.4335557306517122,-1.3571084388997914,-0.3748219641825338,-0.6320907503125165
118,-1.467486247543887,0.30254717686439364,-0.5463592112487333,-1.1219635376794386,-0.2982937592838512
119,3.6069624727428677,1.2603085228778736,1.216985291227332,1.7214101613177921,2.0174103611636167
120,-0.3545707579175732,-0.326261768785771,-0.6511560021190993,-0.6277257871675572,-0.6382584784701207
121,1.385153768346909,0.6338526642332664,1.2253558189036888,1.0014588875501758,0.7533589291722396
122,-0.47848080358662964,-0.9020024662315601,-0.3194572229818475,-1.036561539357448,0.18564385353979512
123,-0.7949239269941355,-0.6921785544860879,-1.47692841517285,-1.2776533072640557,-1.1570225726823362
124,0.20978397230361379,-0.3543616092069324,0.3977446723742776,0.3606214422291383,-0.2943702161657295
125,0.6631531554705171,-0.19889689388130957,-0.5441986774902162,0.03837870353700721,-0.14543109773534055
126,-0.31247192939800716,-0.4526415283848926,-0.13849890525554637,0.13232391724936077,-0.9775400683803374
127,-0.9131090614398546,-0.7962775753608315,-1.3006903195775406,-1.2945005505850709,-0.9142571990157247
128,-0.24735348237392246,-0.5059638407261888,-0.30325766452272973,-0.5812890574798453,-0.6445915097690985
129,-0.36145118100382934,0.32481961034610224,-0.3872114030325544,-0.38956802693835185,0.7356912925005783
130,2.669442273986974,1.8934682739737307,3.2791403619530803,2.703606317765713,0.8544951007484485
131,-0.3615222037440297,-0.8651526350135698,-1.973260727096002,-1.2559176990047347,-0.0019193760149263325
132,-0.3584137275653334,-1.4910648831024897,-0.3734223483690742,-1.5458387672507243,-1.2720737420510269
133,-0.30612023254752,-0.7953493163087585,-0.29230785972505846,-0.24893951598892358,0.046928666970245204
134,-1.0545481843249276,-0.41519908347224377,-1.240746732296389,-1.3927802479069324,-0.45332896568359676
135,1.0558348541353215,0.43758795718898785,0.814691459039232,0.5147477604874462,0.7561279972881748
136,0.15103560942328503,-0.06871557500553187,-0.08049275018145077,-0.22782224250103125,0.5304396018714843
137,-0.27385788792247456,0.029011945350819305,-0.5813171958502465,-0.18237204864551765,-0.09021749541325336
138,-0.08785572197064356,-0.5506076942058302,0.1877695230248713,-0.5777487930373885,-0.5303317196866206
139,-0.4761486135228154,-0.8284039007017024,-0.5158450172440482,0.11037529102737588,-0.5479901402189243
140,0.07978982844308724,0.2610547355182482,0.185667761415181,0.036182844172800495,0.6453774835808339
141,-0.0014894903978398778,0.30772942888004495,-0.017601945495870068,-0.1682119570106959,-0.4390532614982631
142,-0.24496727421691514,0.38343762826697414,0.6639676851638874,0.4168392512933265,1.4053638961892239
143,-0.2894328987153484,0.27035247288225195,0.03259374341708966,-0.2761837472397347,0.6664829475305172
144,0.19980988014408219,1.1558942590621657,0.7475830998586307,0.4531132538444119,1.0580424081163344
145,-1.3770974045476072,-0.9628360433355017,-0.7194070835367978,-0.9410492941904656,0.3304025329262173
146,0.4873534035812644,-0.43605936038551146,0.4531010928425422,0.36400195374620914,0.1699076515707775
147,-0.4305914941215414,-0.29826236306839965,-0.47999310015790037,-1.1477262187669397,0.1754921118988465
148,-0.7084818582361672,-0.3975772965304239,-0.7579056974983458,0.3710904699571211,-1.014745580195596
149,-0.2662547308353101,-0.40157491729865247,-0.1879687159773318,-0.2609013374953723,-0.2881808448186343
150,1.20123569605939,-0.18496511163328777,0.9291212176383775,0.7000832686224477,-0.5374975644879088
151,1.2269656725781046,1.2166384165478632,1.3732366017182955,0.6654123780821047,0.8227593356791688
152,-0.6002978628255716,-0.5819627422087501,-0.5689833433758159,-0.7530343125516146,-0.4034860592601863
153,-0.6466372826892611,-0.20647975419236306,-0.2746767108618109,-1.159766062852983,0.12448421465237394
154,-1.0654013566681266,-0.30421156748459843,-0.27045224819100067,-0.47762183157438587,-0.16618939801159544
155,0.20180784959035034,-0.6884933591948121,-0.4962966573338887,-0.47620747074269804,-0.8240164175912498
156,-1.0408701405591942,0.017109585700175536,-0.5457332507076877,-0.7160936815577608,0.35548988982254454
157,-0.24543064212282706,-0.6203533491289395,-1.298239616997094,-0.6722776773990877,-1.1370165730796746
158,1.3007625873657211,4.371570330926154,1.5664251163306757,0.917220061286528,0.46700321453412086
159,-0.28472970189855695,-2.089822363782511,-0.5065889137919517,-1.0240563511514351,-0.703011487847618
160,-4.763691053592636,-1.2382690233329308,-2.380993598111731,-1.6082059108224103,-0.7267826450167373
161,2.075167203328164,1.461860514907524,1.4749885593041674,0.9231935848319955,1.7322860437043877
162,0.1934848432513368,0.8136596246281298,0.22044516187150257,0.022217572091489248,0.37094771545825944
163,-0.10693650082836202,-0.17634735637909044,-0.9607602166957695,-1.4120303010125406,0.193683694338621
164,-0.5795883887842844,-0.728160144702983,0.752891543195582,0.2632410344034839,-0.4460878045947762
165,-2.181540674665188,-0.7270244372331958,-1.807713825083476,-1.4087617678212878,1.185636685839816
166,2.4997688007066685,1.5338434235110654,2.506750582142487,1.731712147832698,0.36585372428715357
167,0.8171432555049597,-0.3498103765076907,1.205448351863131,1.1706955977038382,-1.259107479768485
168,-0.8869674759056113,0.7912250273252532,-0.4385818466285318,0.7804971567763055,1.5319885964020192
169,-0.014212353092152696,-2.1315264539000256,-1.597451065995438,-0.3540881120886771,-1.066699052916991
170,0.3526190248886324,-0.4957125643112803,0.6585306505622731,0.5422408247538019,-1.1701239108636423
171,-2.3967536429051033,-2.5715599473129456,-2.6196718648088315,-2.461544328803185,-1.5511100946424543
172,-0.2664944872686459,-2.992369270172826,-0.06957821559668441,-0.950096311098849,-2.520305480864924
173,-0.02461252999523074,0.06424285342693431,0.053900122747393295,-0.31641228927049564,0.07879311683315901
174,-1.139204098231905,-0.7482434745183613,-0.5065300179662827,-1.2492907950330292,0.15864773612072752
175,0.053653225712842215,-0.3073001039435008,0.6754969613712725,0.6736711310467675,0.8415794650886628
176,-4.444451161864296,-2.3318353867754804,-3.8727121090631274,-4.14796312361603,-1.832155420364095
177,1.2812319629575077,0.3948786777517492,0.5851306238591212,0.8237908022582566,0.9340080378189497
178,-0.7774482930026623,-0.24622359353673623,-1.094563471561208,-0.8013438546218413,-0.5958574404228889
179,3.120365979798643,1.2136422346491198,2.1475833941088545,2.971430009985339,1.2604994626027284
180,-0.7877256938256474,0.4409741741453817,0.964553251101239,0.1664748367433762,-0.43502832722459744
181,-1.8462969924467796,-1.647522559646713,-3.673883955167671,-1.395601109438911,-1.4189326048599002
182,2.7757373804552543,1.5874135997385506,2.4884450572936188,2.3239217560516505,0.6780023617401154
183,-3.0114916192081074,-1.8105064009778453,-3.28500244870644,-2.5620659624638282,-2.177488286951194
184,1.76378845289564,1.5675421921708907,0.6060909994548875,0.34969841137072677,1.7379937995185804
185,-4.062247931048763,-0.9497403944396752,-4.673378211532723,-4.721609372512899,0.35880600786774175
186,0.9198748514200599,-1.506280394454778,0.6293645481673301,1.1973507371165664,-2.9349548927817692
187,2.4247535831058213,1.0481673198351926,2.2730062861204146,3.613742507244704,-0.057082094885372005
188,-0.9564789821753893,-1.3624455336966563,-0.8616738087710005,0.46410952093435737,-1.9092225931462934
189,1.2846398387393927,-0.5772028157755023,2.5524275137424355,1.375055820560009,0.566027363577693
190,-1.857537214480608,-3.3862232601291966,-4.261791436325946,-2.1491892948519458,-2.5147435930056057
191,7.485954503260408,3.0350267993207187,9.872226747286646,7.800695644290742,4.927393080814339
192,-5.096175353273737,-3.1275733085002493,-7.009755729987931,-5.550708708655129,-2.405422459119816
193,5.413195170212151,4.571763379335217,6.006069007044327,5.8047994360204,4.327520177062909
194,3.224023884518106,2.102565646091201,2.751472211257581,1.9458511495465445,1.6211035876930608
195,-2.9890327259676273,-2.4712759159620217,-3.576736385253166,-3.4634516301526057,-1.8534014355224773
196,4.101070379432439,2.9856492537804304,4.184957425887525,4.56258076223014,2.568019540440402
197,0.9813518122097213,0.6911313051622174,1.7089275946369162,0.7649566621668894,0.43957608023675765
198,3.0864473176483607,1.4705020720314976,1.5188354312224617,1.817092127342143,1.1890263583069938
199,-1.9096868013436081,-1.7166576902732573,-1.9533745732982803,-2.2650859039896685,-1.490231931421963
200,2.156343408141133,1.2936559399919219,2.91496086860592,1.7791539584198133,1.3359218150332404
201,-2.1058612883415018,-1.8267443468036195,-3.4848071466091506,-4.406654607229619,-1.1940368442029665
202,-0.9135071664388779,0.07339823960825657,-1.2848765261639425,0.0899455265160526,0.3200400305960264
203,3.433248242306901,2.7111222578923346,4.360962903958167,3.726515582052392,0.8270699706032186
204,-0.16961654937869433,-0.12345592548698237,-0.6433061431296306,-0.7595547638520981,-1.933440097902943
205,1.4576242521465204,1.030077677781871,1.009976434328735,1.8975888454690413,0.969595418268348
206,2.6999218309298607,2.3212813443932387,2.6155771894884188,2.6741120899540616,1.2398715838143342
207,1.3608847913492481,1.4880513273591183,1.9107731777431354,1.2735945138808555,0.6454370322840278
208,0.3687713166114499,0.47522119554267944,0.937838761146704,0.6027480974784623,0.05590122826166318
209,-0.2414142412885728,-0.29364950332616585,-0.11242547031993333,-0.6893016000385858,0.19733014796097897
210,0.07504960740104112,-0.448123191433085,-0.5127590879968825,1.0372611962303198,-0.7058320314972177
211,-0.20559744421100368,0.4266894661796781,-0.44501460868501364,0.04634861189123019,0.13926179626658314
212,0.1752795970696157,0.3052743556178338,0.36639102898631964,0.4353148010819489,-0.10549430195905349
213,-0.3396460289564916,-0.16536995804309548,-0.025649282588857826,-1.157066366824354,-0.6121836714684635
214,0.028676229075634163,-0.3539047373532032,1.3686958804413187,0.3775225326789195,-0.23684994668777365
215,-1.1320612390838818,-1.2849996030093378,-1.3898961453774945,-0.18860565274428806,-0.4154262814011483
216,-0.08802023458882437,-0.6748822520678158,-0.022929722095774412,0.7817979924434717,0.05584661950100475
217,-1.099043793504939,-0.20701704213219052,-1.0959304794370677,-0.5469790266414926,0.3259000629801192
218,-0.014781163345804859,0.3101184002200553,0.1267702552992456,-0.3648591731619383,-0.032962093516813465
219,1.6362524168998105,-1.105746769539309,-1.7519811363397113,-1.616479713527946,-1.1274065290748094
220,-2.0440019201089155,0.17639628653861533,-1.2938506906410645,0.20364609430127095,-1.3702746443729317
221,0.9323285348270818,-3.5471480138764275,0.9078350189691283,2.4919926002408377,0.336304919202055
222,0.14741133427213501,-0.2975264896918778,-1.500245179951063,0.13534926791729532,-0.47717136516796166
223,-0.21534872636615954,-0.07604112068513169,-0.8143686340681793,-1.0158237889888608,0.6461050570746724
224,-0.7337126402863395,-0.6470806137091947,-1.0338491201732258,-1.3832761436617564,-0.5946853536208354
225,1.3987296643519442,1.0135895401320085,1.0229707237229713,1.647812642942652,1.2064453261383916
226,0.8444586331078454,0.7045428484826349,0.6352909061112698,0.21080407379439628,-0.3566001424947804
227,0.004920747199864624,0.13825202824513136,-0.29001721454222235,-0.19205642357513225,-2.5971016838471233
228,-0.029228267929307005,0.18427065409623625,0.3314570687081226,-0.127243667304713,1.4860279788266495
229,-0.1282096566904031,-0.6983546365931452,0.2619391090445896,0.4170094647094493,0.21671440288216967
230,-1.1236842146683523,0.4300119926378003,-0.258644407728433,-0.5148843921272109,-0.08391314213727875
231,-0.48090148478383365,-0.3866609880106432,-0.9642701939179815,-0.5894470831485716,0.08854684083315796
232,-0.3120125487926996,0.26713525603757304,-0.307993858544834,0.28493274293072224,-0.007029895926237121
233,0.3813255506854097,0.6715421114053871,0.4600638616762906,0.7769741505225923,0.06319277125403175
234,-0.36094279462382733,-0.16771445575781263,-0.6172456571421159,-1.0375452422065272,-1.0995247131725712
235,-0.38026000066580934,0.5564711698861893,0.32127192057879156,-0.05901678346162568,0.8204550667676244
236,-0.6189695473987172,-0.19249885443430842,-0.6432094918630553,-1.0313278025818398,0.45514807108620997
237,-0.4336377705597695,0.4709635919604539,-0.8328232826400397,-0.7708733836646818,-0.94198024080012
238,0.07029449548197965,-0.05141941152026758,0.5797728012792366,0.30701642690431696,0.6359414511925129
239,-1.4032327190415372,-0.7113988162739041,-0.08903382448098712,-0.35525603165068015,-1.1169462032202369
240,0.3273607697094904,0.7027476425248416,0.773213945671373,0.5740331790112067,0.5047919768513269
241,-1.2917472321758754,-1.3286552057957897,-0.9748238273279914,-1.1104254649931657,-0.7014831053236786
242,-0.006257022002501419,0.031109209976936617,0.017741471903810323,-0.3210819883911858,0.005344543602748433
243,0.7365823079626,0.7088562322921352,0.5509227134309264,-0.2501205979896139,0.734206131835881
244,0.40874184824546633,0.029179159426018002,-0.04623682686502232,0.07915626250168839,0.45638904989701196
245,-0.705802304753357,-2.1754239589254265,-0.40425190476816486,-0.9608291876403757,0.1035554049126593
246,0.2675788938479,0.16920901207878516,0.06816813595604822,0.009453266907385764,0.02498614190263326
247,0.06621426769524567,-0.13210741728480477,0.057342277889989704,-0.7826495717439912,0.48178786675358887
248,0.3182815092765273,0.2278155727978081,-0.5558347415561584,0.16807952688604635,-0.5052870911420767
249,-0.11750490398114569,-0.18340853240131666,-0.4312555378765469,0.006823866678826027,-1.304469905795346
250,0.14334188823219235,0.253045498002675,0.17503216772341543,0.18483366033586202,-0.6103229312159574
251,0.29949856743291026,-0.570359411928702,0.36564849799310833,-0.043593298240489055,-1.3570849508668286
252,-0.5519191117850281,-0.18715112872325324,-0.30770764990672006,-0.823207149332509,-0.6956284779546531
253,0.1410798044823285,0.03990660762043646,-0.4166128681609732,-0.6439476557007466,0.02885416861672547
254,-0.19903719257254476,-0.28792764104984425,-0.5132501786245053,-0.07401883375578135,0.10075422413379667
255,0.017052610138236036,-0.22722472943810973,-0.15597270337575073,-0.3842035790919991,-0.721616294538858
256,-0.015797657777103416,0.36877469009291763,0.14374064278048274,-0.24542204421864083,1.2852275161153162
257,-0.09758077721092714,0.1207509241339217,0.20363343540173912,0.8037608675735015,0.6622414732631688
258,-0.5230384883494188,-0.2749764430684862,-0.6235970333185704,-0.934380490095994,-0.5332801657508527
259,-0.30806281078582193,0.6672568619639451,0.02704112563992955,-0.6988949539982446,0.2247835197709021
260,-1.1086717366527457,0.3342930796410074,-0.14725395938846358,-0.3994971012161814,0.27259654521753063
261,-0.2139573127139536,0.40309401232932845,0.14860514953037698,1.011130477676753,0.5247757386116
262,0.7289357628178057,0.6234589116152578,0.7520986210031171,0.6726000162026184,0.624472900888614
263,0.4003005296704606,0.574019753140556,0.4098960095216612,0.17500656883687096,0.19416716019598657
264,0.05848611753801526,-0.5641968176622131,-0.050752087770655104,-0.6357159104110387,-0.3881283817745826
265,-0.27868521582085454,-0.6163326378225918,-0.24142560543815936,0.4719073813543615,0.41875211471870466
266,-0.4854051144109888,-0.7735851132706588,-0.5583600181661332,-0.8442798154393695,-0.5901767495282615
267,0.3099513609825699,-0.27279296053774954,0.0155826316624618,0.10532665643650131,0.18874764966300728
268,0.11099986946727254,0.38530743918100513,0.1105245253540538,0.2954026360506859,-0.7806986584700615
269,0.601457369785339,0.2762806807408312,0.156005704509437,0.6768474529437574,-0.29060956751578965
270,0.2707781235743682,0.05029712129747203,0.038474782164349124,0.21874818495289738,0.032828362791347446
271,0.6734054347659515,-0.3322765301909892,-0.08239636409758787,-0.20380247209858682,-0.9355755451898004
272,-1.0136981192549588,0.5137904035258913,-0.6657557945156071,-0.5563260947045192,-0.6787436485270504
273,-0.5795466547361321,0.013528880827154147,-0.23025337876044347,0.42460009218693184,-0.8402942068309504
274,0.06981553144981109,0.8029200615073451,-0.03515861486066419,-0.4383896905652066,1.2632252960251495
275,0.0509443421391657,-0.129285256149139,-0.31327135691931046,0.10730340374151717,0.3266311192547335
276,0.5925864485147126,0.4794592593973954,-0.0009371823828123192,-0.35271616703930303,-0.3094556809832433
277,-0.08121334596015878,0.12623052999823378,-0.603941484112742,-0.08385732343944333,-0.23093008299534928
278,-0.7449267323648894,0.280170502459117,-0.02136656248591026,-0.5390065617524434,-0.09534784440302652
279,0.04365294764000186,0.23161110038276075,0.21499687325433134,0.03683570778408253,-0.039012471095022504
280,0.0025366675627545676,0.14397982753186842,0.09271061716511418,0.13469426332115805,0.6909556374023365
281,-0.7818110631400659,-0.32623483309285,-0.2686635536754105,-0.2828386368586353,-0.7693058195539861
282,-0.605655156433638,-0.3747500565693431,-0.08094173858908825,-1.387814399648773,0.11831752264482659
283,0.08892080312738299,0.15640839393198047,0.5484150697817693,-1.1000558187361498,0.585127463927241
284,0.09596203377409807,-0.4512212961816221,-0.6415158121805639,0.06572044019659988,-1.3341177542409304
285,1.3273137170886244,0.4857635408134878,0.5979575518522783,1.3006608358429754,0.12687840940733133
